customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_value,customer_title
1468,109.0,6,3450.06,1,3,3,133,high risk customer
1469,74.0,6,2251.36,2,3,2,232,losing customer
1470,1.0,7,3512.72,4,3,3,433,very loyal
1471,5.0,4,4594.6900000000005,4,1,4,414,very loyal
1472,69.0,7,5011.4,2,3,4,234,late bloomer
1473,32.0,11,6176.3,3,4,4,344,recent customer
1474,66.0,5,1676.15,2,2,1,221,losing customer
1475,46.0,7,7374.710000000001,2,3,4,234,late bloomer
1476,24.0,2,930.46,3,1,1,311,late bloomer
1477,19.0,9,5007.94,3,4,4,344,recent customer
1478,1.0,7,3605.3900000000003,4,3,3,433,very loyal
1479,69.0,4,1695.6599999999999,2,1,1,211,high risk customer
1480,2.0,9,2258.7,4,4,2,442,platinum customer
1481,20.0,8,2551.05,3,4,2,342,recent customer
1482,68.0,12,9269.16,2,4,4,244,late bloomer
1483,29.0,8,4273.540000000001,3,4,4,344,recent customer
1484,14.0,4,1351.15,4,1,1,411,becoming loyal
1485,4.0,2,526.7900000000001,4,1,1,411,becoming loyal
1486,32.0,5,3681.51,3,2,3,323,potential customer
1487,17.0,2,400.47,4,1,1,411,becoming loyal
1488,40.0,1,133.38,3,1,1,311,late bloomer
1489,82.0,4,379.15999999999997,2,1,1,211,high risk customer
1490,68.0,4,2182.9800000000005,2,1,2,212,high risk customer
1491,160.0,3,1591.3300000000002,1,1,1,111,lost customer
1492,13.0,7,4645.839999999999,4,3,4,434,platinum customer
1493,20.0,10,6117.049999999999,3,4,4,344,recent customer
1494,18.0,10,5221.26,4,4,4,444,platinum customer
1495,3.0,2,575.1500000000001,4,1,1,411,becoming loyal
1496,53.0,5,3181.1600000000008,2,2,3,223,losing customer
1497,182.0,6,3022.9899999999993,1,3,3,133,high risk customer
1498,40.0,4,1583.19,3,1,1,311,late bloomer
1499,125.0,5,2193.8599999999997,1,2,2,122,almost lost customer
1500,5.0,5,3488.45,4,2,3,423,very loyal
1501,53.0,5,1636.3700000000001,2,2,1,221,losing customer
1502,26.0,9,6209.68,3,4,4,344,recent customer
1503,160.0,8,7693.779999999999,1,4,4,144,high risk customer
1504,5.0,5,713.22,4,2,1,421,very loyal
1505,18.0,4,3825.71,4,1,3,413,becoming loyal
1506,0.0,10,6435.1,4,4,4,444,platinum customer
1507,16.0,3,3023.26,4,1,3,413,becoming loyal
1508,61.0,5,3479.0099999999998,2,2,3,223,losing customer
1509,44.0,3,1862.9499999999998,3,1,2,312,potential customer
1510,56.0,2,2238.37,2,1,2,212,high risk customer
1511,16.0,8,3037.58,4,4,3,443,platinum customer
1512,136.0,3,2600.0600000000004,1,1,2,112,lost customer
1513,120.0,6,2071.14,1,3,2,132,almost lost customer
1514,67.0,7,3553.83,2,3,3,233,losing customer
1515,8.0,7,2314.6000000000004,4,3,2,432,very loyal
1516,37.0,5,4256.32,3,2,4,324,potential customer
1517,28.0,11,5878.150000000001,3,4,4,344,recent customer
1518,91.0,4,1365.79,1,1,1,111,lost customer
1519,8.0,11,3819.53,4,4,3,443,platinum customer
1520,167.0,4,1542.0,1,1,1,111,lost customer
1521,95.0,2,824.2700000000002,1,1,1,111,lost customer
1522,9.0,5,2089.87,4,2,2,422,very loyal
1523,41.0,3,2105.0899999999997,3,1,2,312,potential customer
1524,37.0,8,2724.5199999999995,3,4,2,342,recent customer
1525,24.0,3,1909.17,3,1,2,312,potential customer
1526,111.0,5,2573.9399999999996,1,2,2,122,almost lost customer
1527,41.0,8,3855.9300000000003,3,4,3,343,recent customer
1528,75.0,7,5083.41,2,3,4,234,late bloomer
1529,104.0,1,199.0999999999999,1,1,1,111,lost customer
1530,1.0,10,7390.75,4,4,4,444,platinum customer
1531,42.0,7,3839.1799999999994,3,3,3,333,recent customer
1532,3.0,6,2827.6600000000003,4,3,3,433,very loyal
1533,104.0,8,3968.52,1,4,3,143,high risk customer
1534,46.0,7,3244.32,2,3,3,233,losing customer
1535,104.0,5,2811.9700000000003,1,2,3,123,almost lost customer
1536,33.0,4,2018.04,3,1,2,312,potential customer
1537,26.0,9,5101.55,3,4,4,344,recent customer
1538,1.0,4,222.77999999999997,4,1,1,411,becoming loyal
1539,65.0,8,3479.18,2,4,3,243,late bloomer
1540,5.0,5,1939.3600000000001,4,2,2,422,very loyal
1541,70.0,5,3324.8900000000003,2,2,3,223,losing customer
1542,133.0,5,1825.3200000000006,1,2,2,122,almost lost customer
1543,74.0,3,1359.4600000000003,2,1,1,211,high risk customer
1544,329.0,1,903.11,1,1,1,111,lost customer
1545,2.0,7,2637.4699999999993,4,3,2,432,very loyal
1546,69.0,6,2501.8700000000003,2,3,2,232,losing customer
1547,27.0,9,6523.19,3,4,4,344,recent customer
1548,37.0,3,1434.0099999999998,3,1,1,311,late bloomer
1549,3.0,7,2924.48,4,3,3,433,very loyal
1550,42.0,6,3172.63,3,3,3,333,recent customer
1551,22.0,7,5171.89,3,3,4,334,recent customer
1552,99.0,5,5400.32,1,2,4,124,almost lost customer
1553,84.0,4,2002.8499999999997,2,1,2,212,high risk customer
1554,20.0,7,5636.08,3,3,4,334,recent customer
1555,133.0,7,3107.3599999999997,1,3,3,133,high risk customer
1556,84.0,5,3519.2200000000003,2,2,3,223,losing customer
1557,75.0,6,4684.950000000001,2,3,4,234,late bloomer
1558,8.0,9,10640.300000000001,4,4,4,444,platinum customer
1559,56.0,7,8050.1,2,3,4,234,late bloomer
1560,202.0,3,486.60999999999996,1,1,1,111,lost customer
1561,43.0,8,6918.89,3,4,4,344,recent customer
1562,100.0,3,2606.7000000000003,1,1,2,112,lost customer
1563,129.0,4,2877.89,1,1,3,113,almost lost customer
1564,13.0,3,493.17,4,1,1,411,becoming loyal
1565,9.0,2,1182.38,4,1,1,411,becoming loyal
1566,86.0,4,1597.2599999999998,2,1,1,211,high risk customer
1567,24.0,7,4071.8199999999997,3,3,3,333,recent customer
1568,139.0,4,3870.4799999999996,1,1,3,113,almost lost customer
1569,53.0,1,1103.43,2,1,1,211,high risk customer
1570,33.0,9,5321.299999999999,3,4,4,344,recent customer
1571,3.0,4,4968.78,4,1,4,414,very loyal
1572,82.0,6,7651.019999999999,2,3,4,234,late bloomer
1573,64.0,4,2236.7599999999998,2,1,2,212,high risk customer
1574,73.0,10,3220.9,2,4,3,243,late bloomer
1575,86.0,4,1050.28,2,1,1,211,high risk customer
1576,37.0,7,4521.35,3,3,4,334,recent customer
1577,12.0,7,3677.0,4,3,3,433,very loyal
1578,16.0,7,6165.099999999999,4,3,4,434,platinum customer
1579,40.0,10,8102.620000000001,3,4,4,344,recent customer
1580,55.0,8,3225.0,2,4,3,243,late bloomer
1581,36.0,8,2944.09,3,4,3,343,recent customer
1582,55.0,5,1914.1999999999998,2,2,2,222,losing customer
1583,112.0,4,3221.08,1,1,3,113,almost lost customer
1584,2.0,2,1323.66,4,1,1,411,becoming loyal
1585,37.0,8,3461.6500000000005,3,4,3,343,recent customer
1586,16.0,6,4154.0199999999995,4,3,4,434,platinum customer
1587,77.0,5,635.72,2,2,1,221,losing customer
1588,32.0,7,3628.2599999999998,3,3,3,333,recent customer
1589,11.0,6,6738.66,4,3,4,434,platinum customer
1590,86.0,3,2248.04,2,1,2,212,high risk customer
1591,29.0,11,5968.91,3,4,4,344,recent customer
1592,100.0,4,3348.25,1,1,3,113,almost lost customer
1593,53.0,6,3818.36,2,3,3,233,losing customer
1594,0.0,5,2617.75,4,2,2,422,very loyal
1595,77.0,7,4891.75,2,3,4,234,late bloomer
1596,135.0,3,2786.02,1,1,3,113,almost lost customer
1597,25.0,11,8710.7,3,4,4,344,recent customer
1598,170.0,5,2317.99,1,2,2,122,almost lost customer
1599,19.0,11,4855.499999999999,3,4,4,344,recent customer
1600,13.0,9,2924.4300000000003,4,4,3,443,platinum customer
1601,19.0,4,2317.2700000000004,3,1,2,312,potential customer
1602,7.0,4,2997.36,4,1,3,413,becoming loyal
1603,23.0,4,1488.1699999999998,3,1,1,311,late bloomer
1604,99.0,3,1225.77,1,1,1,111,lost customer
1605,181.0,3,1721.0499999999997,1,1,1,111,lost customer
1606,42.0,4,2602.8500000000004,3,1,2,312,potential customer
1607,1.0,5,1681.02,4,2,1,421,very loyal
1608,12.0,3,1206.35,4,1,1,411,becoming loyal
1609,61.0,5,4041.6000000000004,2,2,3,223,losing customer
1610,8.0,5,3556.15,4,2,3,423,very loyal
1611,41.0,12,5450.340000000001,3,4,4,344,recent customer
1612,67.0,2,2932.8199999999997,2,1,3,213,losing customer
1613,41.0,8,3512.0299999999997,3,4,3,343,recent customer
1614,50.0,6,2397.39,2,3,2,232,losing customer
1615,55.0,5,4894.110000000001,2,2,4,224,losing customer
1616,23.0,7,6150.249999999999,3,3,4,334,recent customer
1617,5.0,5,2977.19,4,2,3,423,very loyal
1618,28.0,2,643.43,3,1,1,311,late bloomer
1619,84.0,10,7031.789999999999,2,4,4,244,late bloomer
1620,216.0,2,1149.25,1,1,1,111,lost customer
1621,82.0,5,1162.2399999999998,2,2,1,221,losing customer
1622,47.0,3,1506.34,2,1,1,211,high risk customer
1623,2.0,6,3362.550000000001,4,3,3,433,very loyal
1624,3.0,6,1627.2200000000003,4,3,1,431,very loyal
1625,9.0,8,8499.589999999998,4,4,4,444,platinum customer
1626,255.0,2,1326.1499999999999,1,1,1,111,lost customer
1627,24.0,8,4834.08,3,4,4,344,recent customer
1628,133.0,2,2659.5699999999997,1,1,2,112,lost customer
1629,1.0,7,6051.870000000001,4,3,4,434,platinum customer
1630,23.0,3,1915.23,3,1,2,312,potential customer
1631,131.0,4,2638.26,1,1,2,112,lost customer
1632,281.0,1,709.34,1,1,1,111,lost customer
1633,17.0,3,2548.92,4,1,2,412,becoming loyal
1634,29.0,4,1537.0599999999997,3,1,1,311,late bloomer
1635,139.0,4,1319.52,1,1,1,111,lost customer
1636,40.0,5,3274.29,3,2,3,323,potential customer
1637,143.0,7,4039.879999999999,1,3,3,133,high risk customer
1638,11.0,4,4046.88,4,1,3,413,becoming loyal
1639,30.0,6,4428.509999999999,3,3,4,334,recent customer
1640,62.0,7,1871.87,2,3,2,232,losing customer
1641,63.0,9,4326.2,2,4,4,244,late bloomer
1642,84.0,5,2307.4900000000002,2,2,2,222,losing customer
1643,38.0,8,4244.32,3,4,4,344,recent customer
1644,22.0,7,4938.15,3,3,4,334,recent customer
1645,90.0,7,1411.7,1,3,1,131,almost lost customer
1646,26.0,7,4487.5199999999995,3,3,4,334,recent customer
1647,178.0,7,3267.4999999999995,1,3,3,133,high risk customer
1648,13.0,4,2124.93,4,1,2,412,becoming loyal
1649,71.0,2,2891.15,2,1,3,213,losing customer
1650,10.0,5,1860.19,4,2,2,422,very loyal
1651,97.0,5,694.38,1,2,1,121,almost lost customer
1652,96.0,6,2662.39,1,3,2,132,almost lost customer
1653,33.0,4,2664.07,3,1,2,312,potential customer
1654,84.0,4,1179.6100000000004,2,1,1,211,high risk customer
1655,16.0,3,1337.55,4,1,1,411,becoming loyal
1656,84.0,6,2256.4700000000003,2,3,2,232,losing customer
1657,61.0,5,2675.72,2,2,2,222,losing customer
1658,280.0,4,1469.9599999999996,1,1,1,111,lost customer
1659,80.0,7,3461.08,2,3,3,233,losing customer
1660,76.0,6,2624.36,2,3,2,232,losing customer
1661,218.0,6,5880.33,1,3,4,134,high risk customer
1662,62.0,5,1718.1200000000003,2,2,1,221,losing customer
1663,13.0,6,2991.52,4,3,3,433,very loyal
1664,42.0,7,3476.3600000000006,3,3,3,333,recent customer
1665,68.0,7,3302.0499999999997,2,3,3,233,losing customer
1666,78.0,4,1518.85,2,1,1,211,high risk customer
1667,76.0,7,5432.4,2,3,4,234,late bloomer
1668,4.0,6,2901.9700000000003,4,3,3,433,very loyal
1669,59.0,6,3361.1,2,3,3,233,losing customer
1670,60.0,9,5073.96,2,4,4,244,late bloomer
1671,43.0,4,1221.85,3,1,1,311,late bloomer
1672,42.0,11,5905.78,3,4,4,344,recent customer
1673,133.0,3,748.69,1,1,1,111,lost customer
1674,48.0,5,160.73000000000002,2,2,1,221,losing customer
1675,101.0,4,3067.0600000000004,1,1,3,113,almost lost customer
1676,87.0,5,4291.110000000001,2,2,4,224,losing customer
1677,98.0,8,2781.5599999999995,1,4,2,142,high risk customer
1678,68.0,9,4732.32,2,4,4,244,late bloomer
1679,136.0,4,3026.57,1,1,3,113,almost lost customer
1680,112.0,3,1931.5,1,1,2,112,lost customer
1681,18.0,5,2930.55,4,2,3,423,very loyal
1682,82.0,6,5354.43,2,3,4,234,late bloomer
1683,82.0,9,5995.2,2,4,4,244,late bloomer
1684,16.0,6,1507.2999999999997,4,3,1,431,very loyal
1685,25.0,2,677.1800000000001,3,1,1,311,late bloomer
1686,78.0,10,5672.850000000001,2,4,4,244,late bloomer
1687,10.0,4,2185.27,4,1,2,412,becoming loyal
1688,38.0,7,2421.65,3,3,2,332,recent customer
1689,136.0,5,3334.2299999999996,1,2,3,123,almost lost customer
1690,16.0,9,2570.54,4,4,2,442,platinum customer
1691,2.0,8,3832.92,4,4,3,443,platinum customer
1692,127.0,4,1168.43,1,1,1,111,lost customer
1693,75.0,6,3726.31,2,3,3,233,losing customer
1694,19.0,7,4611.39,3,3,4,334,recent customer
1695,37.0,5,3646.3,3,2,3,323,potential customer
1696,28.0,9,6524.77,3,4,4,344,recent customer
1697,24.0,5,3042.4799999999996,3,2,3,323,potential customer
1698,32.0,8,4965.679999999999,3,4,4,344,recent customer
1699,81.0,7,3497.23,2,3,3,233,losing customer
1700,69.0,6,1483.48,2,3,1,231,losing customer
1701,5.0,5,1420.68,4,2,1,421,very loyal
1702,14.0,6,2185.44,4,3,2,432,very loyal
1703,3.0,4,761.4699999999999,4,1,1,411,becoming loyal
1704,119.0,2,1678.3900000000003,1,1,1,111,lost customer
1705,15.0,4,2109.79,4,1,2,412,becoming loyal
1706,2.0,8,4666.64,4,4,4,444,platinum customer
1707,17.0,8,3463.54,4,4,3,443,platinum customer
1708,258.0,4,2225.03,1,1,2,112,lost customer
1709,4.0,5,2059.0,4,2,2,422,very loyal
1710,80.0,4,1638.52,2,1,1,211,high risk customer
1711,41.0,7,2769.4500000000003,3,3,2,332,recent customer
1712,286.0,2,781.41,1,1,1,111,lost customer
1713,6.0,7,3889.18,4,3,3,433,very loyal
1714,38.0,6,3372.1299999999997,3,3,3,333,recent customer
1715,102.0,3,629.29,1,1,1,111,lost customer
1716,134.0,2,1444.78,1,1,1,111,lost customer
1717,46.0,4,1951.07,2,1,2,212,high risk customer
1718,24.0,5,1539.11,3,2,1,321,potential customer
1719,19.0,5,2228.2999999999997,3,2,2,322,potential customer
1720,23.0,5,3538.0499999999997,3,2,3,323,potential customer
1721,0.0,7,3766.3500000000004,4,3,3,433,very loyal
1722,4.0,8,6474.5,4,4,4,444,platinum customer
1723,17.0,5,2965.28,4,2,3,423,very loyal
1724,103.0,4,958.5800000000002,1,1,1,111,lost customer
1725,60.0,6,5166.549999999999,2,3,4,234,late bloomer
1726,117.0,5,4031.76,1,2,3,123,almost lost customer
1727,71.0,7,3036.0499999999997,2,3,3,233,losing customer
1728,45.0,6,3684.49,3,3,3,333,recent customer
1729,58.0,6,3005.33,2,3,3,233,losing customer
1730,20.0,3,418.0400000000001,3,1,1,311,late bloomer
1731,43.0,11,3521.2899999999995,3,4,3,343,recent customer
1732,97.0,5,2263.3900000000003,1,2,2,122,almost lost customer
1733,53.0,5,3170.4799999999996,2,2,3,223,losing customer
1734,25.0,2,923.0,3,1,1,311,late bloomer
1735,65.0,4,2417.11,2,1,2,212,high risk customer
1736,54.0,6,3759.2799999999997,2,3,3,233,losing customer
1737,45.0,3,3531.0899999999997,3,1,3,313,potential customer
1738,21.0,4,1841.07,3,1,2,312,potential customer
1739,37.0,4,2395.71,3,1,2,312,potential customer
1740,6.0,8,3770.3599999999997,4,4,3,443,platinum customer
1741,64.0,3,2725.13,2,1,2,212,high risk customer
1742,59.0,6,1942.36,2,3,2,232,losing customer
1743,86.0,7,4448.07,2,3,4,234,late bloomer
1744,109.0,3,539.2499999999999,1,1,1,111,lost customer
1745,5.0,12,3164.4700000000003,4,4,3,443,platinum customer
1746,105.0,6,3706.41,1,3,3,133,high risk customer
1747,190.0,4,995.3799999999999,1,1,1,111,lost customer
1748,2.0,10,4973.950000000001,4,4,4,444,platinum customer
1749,81.0,3,1820.71,2,1,2,212,high risk customer
1750,55.0,6,5227.98,2,3,4,234,late bloomer
1751,12.0,4,1714.8399999999997,4,1,1,411,becoming loyal
1752,28.0,7,3240.2000000000003,3,3,3,333,recent customer
1753,27.0,4,2093.21,3,1,2,312,potential customer
1754,142.0,5,3519.51,1,2,3,123,almost lost customer
1755,48.0,6,3451.34,2,3,3,233,losing customer
1756,62.0,3,2046.4,2,1,2,212,high risk customer
1757,229.0,1,827.1599999999999,1,1,1,111,lost customer
1758,2.0,7,1764.8500000000001,4,3,1,431,very loyal
1759,18.0,6,2828.17,4,3,3,433,very loyal
1760,12.0,6,3666.9399999999996,4,3,3,433,very loyal
1761,18.0,5,3258.9500000000003,4,2,3,423,very loyal
1762,21.0,11,5296.3099999999995,3,4,4,344,recent customer
1763,9.0,7,3434.3799999999997,4,3,3,433,very loyal
1764,2.0,4,1154.06,4,1,1,411,becoming loyal
1765,46.0,6,4439.4800000000005,2,3,4,234,late bloomer
1766,178.0,5,1829.25,1,2,2,122,almost lost customer
1767,4.0,5,3152.2900000000004,4,2,3,423,very loyal
1768,92.0,1,437.46,1,1,1,111,lost customer
1769,36.0,6,2744.36,3,3,2,332,recent customer
1770,13.0,7,4366.04,4,3,4,434,platinum customer
1771,39.0,5,1932.58,3,2,2,322,potential customer
1772,168.0,4,1648.0499999999997,1,1,1,111,lost customer
1773,8.0,10,5397.56,4,4,4,444,platinum customer
1774,97.0,4,1168.7799999999997,1,1,1,111,lost customer
1775,52.0,5,2480.3,2,2,2,222,losing customer
1776,34.0,6,2607.63,3,3,2,332,recent customer
1777,70.0,6,2651.76,2,3,2,232,losing customer
1778,312.0,2,2040.87,1,1,2,112,lost customer
1779,129.0,6,5042.0,1,3,4,134,high risk customer
1780,38.0,4,1641.05,3,1,1,311,late bloomer
1781,9.0,4,1589.8599999999997,4,1,1,411,becoming loyal
1782,81.0,5,3162.6400000000003,2,2,3,223,losing customer
1783,49.0,12,6331.3499999999985,2,4,4,244,late bloomer
1784,71.0,4,1239.2799999999997,2,1,1,211,high risk customer
1785,34.0,6,2827.73,3,3,3,333,recent customer
1786,174.0,2,963.6199999999999,1,1,1,111,lost customer
1787,0.0,6,4865.49,4,3,4,434,platinum customer
1788,29.0,9,4979.389999999999,3,4,4,344,recent customer
1789,60.0,3,2066.6600000000003,2,1,2,212,high risk customer
1790,32.0,5,2258.68,3,2,2,322,potential customer
1791,117.0,6,2595.16,1,3,2,132,almost lost customer
1792,6.0,9,4887.290000000001,4,4,4,444,platinum customer
1793,60.0,6,4960.36,2,3,4,234,late bloomer
1794,1.0,4,1713.79,4,1,1,411,becoming loyal
1795,3.0,6,2882.84,4,3,3,433,very loyal
1796,122.0,2,221.12,1,1,1,111,lost customer
1797,54.0,11,6539.78,2,4,4,244,late bloomer
1798,13.0,7,2934.7599999999998,4,3,3,433,very loyal
1799,52.0,4,2073.85,2,1,2,212,high risk customer
1800,171.0,3,2440.35,1,1,2,112,lost customer
1801,65.0,8,4098.59,2,4,4,244,late bloomer
1802,13.0,8,5035.8,4,4,4,444,platinum customer
1803,115.0,7,3130.64,1,3,3,133,high risk customer
1804,31.0,3,2156.17,3,1,2,312,potential customer
1805,90.0,4,634.65,1,1,1,111,lost customer
1806,37.0,8,4810.500000000001,3,4,4,344,recent customer
1807,60.0,6,2514.96,2,3,2,232,losing customer
1808,76.0,7,7965.279999999999,2,3,4,234,late bloomer
1809,27.0,6,3918.1499999999996,3,3,3,333,recent customer
1810,6.0,2,168.45,4,1,1,411,becoming loyal
1811,32.0,8,6493.8,3,4,4,344,recent customer
1812,22.0,9,3980.04,3,4,3,343,recent customer
1813,18.0,6,2137.45,4,3,2,432,very loyal
1814,51.0,6,2459.73,2,3,2,232,losing customer
1815,11.0,5,1964.08,4,2,2,422,very loyal
1816,80.0,4,2769.26,2,1,2,212,high risk customer
1817,31.0,11,4244.1,3,4,4,344,recent customer
1818,24.0,7,4516.55,3,3,4,334,recent customer
1819,252.0,2,763.9000000000001,1,1,1,111,lost customer
1820,35.0,9,4883.790000000001,3,4,4,344,recent customer
1821,24.0,12,7335.89,3,4,4,344,recent customer
1822,2.0,5,848.7399999999999,4,2,1,421,very loyal
1823,161.0,6,2266.6599999999994,1,3,2,132,almost lost customer
1824,12.0,7,3263.7000000000003,4,3,3,433,very loyal
1825,40.0,6,4977.7699999999995,3,3,4,334,recent customer
1826,40.0,7,3405.78,3,3,3,333,recent customer
1827,38.0,4,2549.58,3,1,2,312,potential customer
1828,150.0,3,757.2499999999999,1,1,1,111,lost customer
1829,3.0,3,1805.9199999999998,4,1,2,412,becoming loyal
1830,13.0,7,4578.9,4,3,4,434,platinum customer
1831,165.0,8,2147.3,1,4,2,142,high risk customer
1832,84.0,8,5739.57,2,4,4,244,late bloomer
1833,10.0,5,2441.37,4,2,2,422,very loyal
1834,126.0,4,4434.93,1,1,4,114,almost lost customer
1835,25.0,6,1039.0299999999997,3,3,1,331,recent customer
1836,166.0,2,1219.8600000000001,1,1,1,111,lost customer
1837,35.0,7,4515.25,3,3,4,334,recent customer
1838,49.0,5,4691.450000000001,2,2,4,224,losing customer
1839,49.0,7,2784.0,2,3,2,232,losing customer
1840,98.0,7,2259.16,1,3,2,132,almost lost customer
1841,36.0,3,1677.0800000000002,3,1,1,311,late bloomer
1842,211.0,5,3055.8500000000004,1,2,3,123,almost lost customer
1843,112.0,4,2132.3,1,1,2,112,lost customer
1844,41.0,6,3348.31,3,3,3,333,recent customer
1845,21.0,7,4572.889999999999,3,3,4,334,recent customer
1846,333.0,1,356.5,1,1,1,111,lost customer
1847,32.0,3,1919.8300000000002,3,1,2,312,potential customer
1848,42.0,6,4456.95,3,3,4,334,recent customer
1849,136.0,6,4077.2599999999998,1,3,3,133,high risk customer
1850,44.0,7,5159.72,3,3,4,334,recent customer
1851,285.0,2,881.1499999999999,1,1,1,111,lost customer
1852,97.0,4,3257.6600000000003,1,1,3,113,almost lost customer
1853,26.0,9,5184.76,3,4,4,344,recent customer
1854,0.0,3,2135.67,4,1,2,412,becoming loyal
1855,22.0,4,2257.8099999999995,3,1,2,312,potential customer
1856,127.0,2,253.81000000000003,1,1,1,111,lost customer
1857,87.0,4,3240.2299999999996,2,1,3,213,losing customer
1858,21.0,8,5387.47,3,4,4,344,recent customer
1859,76.0,5,2355.59,2,2,2,222,losing customer
1860,11.0,5,3765.78,4,2,3,423,very loyal
1861,29.0,5,2890.7,3,2,3,323,potential customer
1862,74.0,7,3020.1,2,3,3,233,losing customer
1863,246.0,5,5786.77,1,2,4,124,almost lost customer
1864,24.0,10,2925.4199999999996,3,4,3,343,recent customer
1865,99.0,1,690.49,1,1,1,111,lost customer
1866,38.0,9,8834.599999999999,3,4,4,344,recent customer
1867,2.0,8,3914.7,4,4,3,443,platinum customer
1868,26.0,6,7566.25,3,3,4,334,recent customer
1869,41.0,4,1623.4299999999998,3,1,1,311,late bloomer
1870,38.0,7,4382.2,3,3,4,334,recent customer
1871,94.0,4,2220.2599999999998,1,1,2,112,lost customer
1872,139.0,5,2516.5,1,2,2,122,almost lost customer
1873,8.0,4,2807.58,4,1,3,413,becoming loyal
1874,99.0,5,2146.69,1,2,2,122,almost lost customer
1875,98.0,6,3921.2599999999998,1,3,3,133,high risk customer
1876,138.0,5,4057.629999999999,1,2,3,123,almost lost customer
1877,80.0,6,1507.8199999999997,2,3,1,231,losing customer
1878,32.0,6,2755.93,3,3,2,332,recent customer
1879,47.0,7,1914.3899999999999,2,3,2,232,losing customer
1880,67.0,5,4685.53,2,2,4,224,losing customer
1881,35.0,7,5018.9800000000005,3,3,4,334,recent customer
1882,128.0,6,4054.85,1,3,3,133,high risk customer
1883,42.0,3,1910.8899999999999,3,1,2,312,potential customer
1884,24.0,7,3349.9900000000002,3,3,3,333,recent customer
1885,4.0,9,6979.28,4,4,4,444,platinum customer
1886,6.0,4,2434.76,4,1,2,412,becoming loyal
1887,105.0,9,6804.439999999999,1,4,4,144,high risk customer
1888,87.0,4,3288.04,2,1,3,213,losing customer
1889,135.0,5,3710.54,1,2,3,123,almost lost customer
1890,44.0,9,6710.76,3,4,4,344,recent customer
1891,81.0,7,4045.2000000000007,2,3,3,233,losing customer
1892,107.0,5,804.8199999999999,1,2,1,121,almost lost customer
1893,2.0,7,3637.1699999999996,4,3,3,433,very loyal
1894,36.0,4,1907.6499999999996,3,1,2,312,potential customer
1895,7.0,5,541.13,4,2,1,421,very loyal
1896,159.0,3,2411.66,1,1,2,112,lost customer
1897,62.0,7,2502.37,2,3,2,232,losing customer
1898,60.0,6,4787.35,2,3,4,234,late bloomer
1899,76.0,5,2030.54,2,2,2,222,losing customer
1900,67.0,4,1017.2399999999998,2,1,1,211,high risk customer
1901,127.0,7,5809.11,1,3,4,134,high risk customer
1902,52.0,5,2134.0999999999995,2,2,2,222,losing customer
1903,16.0,4,4098.86,4,1,4,414,very loyal
1904,67.0,3,1604.73,2,1,1,211,high risk customer
1905,10.0,9,4833.73,4,4,4,444,platinum customer
1906,1.0,6,2957.8500000000004,4,3,3,433,very loyal
1907,110.0,4,1014.0699999999998,1,1,1,111,lost customer
1908,107.0,6,3725.5699999999997,1,3,3,133,high risk customer
1909,59.0,6,3456.8000000000006,2,3,3,233,losing customer
1910,17.0,3,907.45,4,1,1,411,becoming loyal
1911,61.0,2,689.11,2,1,1,211,high risk customer
1912,38.0,9,3286.01,3,4,3,343,recent customer
1913,42.0,13,3254.5299999999997,3,4,3,343,recent customer
1914,12.0,8,2248.17,4,4,2,442,platinum customer
1915,61.0,5,2568.0499999999997,2,2,2,222,losing customer
1916,53.0,7,4545.8,2,3,4,234,late bloomer
1917,28.0,7,5107.25,3,3,4,334,recent customer
1918,1.0,5,3092.75,4,2,3,423,very loyal
1919,44.0,4,1841.25,3,1,2,312,potential customer
1920,69.0,1,90.09999999999997,2,1,1,211,high risk customer
1921,40.0,1,64.50999999999999,3,1,1,311,late bloomer
1922,93.0,3,1580.86,1,1,1,111,lost customer
1923,15.0,4,3078.6200000000003,4,1,3,413,becoming loyal
1924,25.0,3,1761.68,3,1,1,311,late bloomer
1925,5.0,7,2584.56,4,3,2,432,very loyal
1926,5.0,5,4911.09,4,2,4,424,very loyal
1927,90.0,5,3658.13,1,2,3,123,almost lost customer
1928,34.0,2,879.4799999999999,3,1,1,311,late bloomer
1929,45.0,6,1912.36,3,3,2,332,recent customer
1930,21.0,5,2428.87,3,2,2,322,potential customer
1931,23.0,3,384.06999999999994,3,1,1,311,late bloomer
1932,89.0,8,4328.469999999999,1,4,4,144,high risk customer
1933,41.0,8,4271.389999999999,3,4,4,344,recent customer
1934,3.0,6,2439.94,4,3,2,432,very loyal
1935,57.0,6,3568.73,2,3,3,233,losing customer
1936,77.0,8,3553.7400000000002,2,4,3,243,late bloomer
1937,34.0,6,4274.78,3,3,4,334,recent customer
1938,229.0,4,3014.0,1,1,3,113,almost lost customer
1939,76.0,2,201.54999999999998,2,1,1,211,high risk customer
1940,76.0,4,3259.4100000000003,2,1,3,213,losing customer
1941,5.0,4,3130.19,4,1,3,413,becoming loyal
1942,16.0,8,4675.1900000000005,4,4,4,444,platinum customer
1943,299.0,3,357.7899999999998,1,1,1,111,lost customer
1944,5.0,5,1345.7500000000002,4,2,1,421,very loyal
1945,115.0,3,710.0699999999999,1,1,1,111,lost customer
1946,88.0,13,4063.82,2,4,3,243,late bloomer
1947,35.0,9,3974.81,3,4,3,343,recent customer
